Time,P (deg/s),Q (deg/s),R (deg/s),P dot (deg/s^2),Q dot (deg/s^2),R dot (deg/s^2),P_{inertial} (deg/s),Q_{inertial} (deg/s),R_{inertial} (deg/s),q bar (psf),Reynolds Number,V_{Total} (ft/s),V_{Inertial} (ft/s),UBody,VBody,WBody,UdotBody,VdotBody,WdotBody,UdotBody_i,VdotBody_i,WdotBody_i,BodyAccel_X,BodyAccel_Y,BodyAccel_Z,Aero V_{X Body} (ft/s),Aero V_{Y Body} (ft/s),Aero V_{Z Body} (ft/s),V_{X_{inertial}} (ft/s),V_{Y_{inertial}} (ft/s),V_{Z_{inertial}} (ft/s),V_{X_{ecef}} (ft/s),V_{Y_{ecef}} (ft/s),V_{Z_{ecef}} (ft/s),V_{North} (ft/s),V_{East} (ft/s),V_{Down} (ft/s),I_{xx},I_{xy},I_{xz},I_{yx},I_{yy},I_{yz},I_{zx},I_{zy},I_{zz},Mass,Weight,X_{cg},Y_{cg},Z_{cg},Altitude ASL (ft),Altitude AGL (ft),Phi (deg),Theta (deg),Psi (deg),Q(1)_{LOCAL},Q(2)_{LOCAL},Q(3)_{LOCAL},Q(4)_{LOCAL},Q(1)_{ECEF},Q(2)_{ECEF},Q(3)_{ECEF},Q(4)_{ECEF},Q(1)_{ECI},Q(2)_{ECI},Q(3)_{ECI},Q(4)_{ECI},Alpha (deg),Beta (deg),Latitude (deg),Latitude Geodetic (deg),Longitude (deg),X_{ECI} (ft),Y_{ECI} (ft),Z_{ECI} (ft),X_{ECEF} (ft),Y_{ECEF} (ft),Z_{ECEF} (ft),Earth Position Angle (deg),Distance AGL (ft),Terrain Elevation (ft),navigation/actual-heading-rad,propulsion/tank[0]/contents-volume-gal,propulsion/tank[1]/contents-volume-gal,systems/mixture-cmd-norm,guidance/wp-heading-rad,guidance/wp-distance,guidance/wp-heading-deg,guidance/selected_target_heading,guidance/angle-to-heading-rad,ap/roll-control-autopilot-on,ap/roll-autopilot-windup-trigger,ap/limited-roll-angle-rad,ap/roll-attitude-selector,ap/limited-roll-angle-error,ap/roll-rate-pid-control,ap/total-limited-roll-rate,ap/roll-rate-saturation,ap/limited-roll-rate-error,ap/roll-command-pid-control,ap/roll-cmd-smoother,ap/roll-cmd-norm-output,ap/roll-command-selector-steering,fcs/attitude/sensor/phi-rad,fcs/wing-leveler-ap-on-off,fcs/roll-ap-error-pid,fcs/roll-ap-autoswitch,fcs/heading-true-degrees,fcs/heading-error,fcs/heading-error-bias-switch,fcs/heading-corrected,fcs/heading-command,fcs/heading-roll-error-lag,fcs/heading-roll-error,fcs/heading-roll-error-switch,fcs/heading-pi-controller,fcs/roll-command-selector,fcs/altitude-error,fcs/alt-error-lag,fcs/hdot-command,fcs/hdot-error,fcs/ap-alt-hold-switch,fcs/windup-trigger,fcs/altitude-hold-pid,fcs/elevator,fcs/pitch-trim-sum,fcs/elevator-control,fcs/elevator-actuator,fcs/roll-trim-sum,fcs/left-aileron-control,fcs/left-aileron-actuator,fcs/right-aileron-control,fcs/right-aileron-actuator,fcs/delta-aileron-pos,fcs/effective-aileron-pos,fcs/yaw-trim-sum,fcs/rudder-control,fcs/flaps-control,fcs/flap-position-normalizer,IO320 Power Available (engine 0 in ft-lbs/sec),IO320 HP (engine 0),IO320 equivalent ratio (engine 0),IO320 MAP (engine 0 in inHg),Fixed-Pitch 75-inch Two-Blade Propeller Torque (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Pitch (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Yaw (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller Thrust (engine 0 in lbs),Fixed-Pitch 75-inch Two-Blade Propeller RPM (engine 0),Fuel Tank 0,Fuel Tank 1,/fdm/jsbsim/position/vrp-gc-latitude_deg,/fdm/jsbsim/position/vrp-longitude_deg,/fdm/jsbsim/position/vrp-radius-ft,velocities/pi-deg_sec
1,7.941138868481578,-0.2286367520517226,0.2852566773302641,-29.7540344761102,-1.241354912782693,2.974820939719542,7.94405281578432,-0.2292931422930239,0.2823353135353126,10.75246749,2955441.248,95.5680722869,1045.76584363,94.97445034459746,4.86020925484611,9.45984082209683,-0.07333416247569025,7.469429550660083,-0.2128535715270345,-3.529156131875215,5.419108175762243,-1.72329749086504,0.6591139753351068,-0.4575092399864493,-30.53764413118999,94.97445034459746,4.86020925484611,9.45984082209683,-410.2613945841893,960.1287393355708,58.8607825563147,-71.9856980730075,-22.06182201085738,58.86078255631468,95.20192205996688,2.576391747681383,7.950640369754952,  2095.73127,-10.78165206, 13.55484957,-10.78165206, 1505.011629, 3.979934937, 13.55484957, 3.979934937, 3150.435845,77.08071683,2479.99876,45.48951487389224,4.227421468376771,35.42700414351353,322.31840040162,322.31659241358,12.71078717601982,1.413995557337411,359.9498897701267,0.9937780453974987,0.110692146468298,0.01221489070207777,-0.001800455860070488,-0.3520114530222369,-0.1934679322178208,0.901208446917298,-0.1627311628098496,-0.3520055195164943,-0.1935007906673874,0.9012013923662255,-0.1627439972416653,5.6881311609375,2.9150912732901,47.000261222068,47.192167662032,19.0000025901,13469285.80484062,4638946.389024368,15276839.60143536,13469624.04633437,4637964.180880886,15276839.60143536,0.0041780741322404,322.31659241358,-3.2529903295709e-09,6.28531072,19.6968758,19.6968758,0.988046802,-2.70111137,18192865,-154.773681,-2.70111137,-2.70323678,0,1,-0.523,0,-0.221845087,-0.174,0.348,0,-0.323070678,-0.807676695,-0.820834244,0,0,0,-1,13.6277667,0,359.976404,-359.976404,360,0.0235958197,0.000411747053,2.55066656e-06,-0.221842536,0,0,0,-100,-63.5775071,-7.42437885,0.526261518,0,0,0,-0,-0.114541296,-0.0559648774,-0.0297941358,-0.171162427,-0.0597356869,-0.0572356869,0.0448017652,0.0423017652,-0.099537452,-0.049768726,0,0,0,0,1360.57,2.47376,1.29952,26.7541,44.5248,-0.261043,-0.514087,-6.20343,296.41,129.999,129.999,47.0002618625632138,19.0000014337512049,20888353.8314188533,7.9440528157843211
1.1,5.046892564571867,-0.3303760609953739,0.6113624468358404,-27.367279820734,-0.7261276531752593,3.674631449083949,5.049804633288838,-0.3310689929927856,0.6084476561934281,10.75955817,2956437.76,95.5984473348,1046.40794043,94.96754197281986,5.584614004997377,9.436163991838491,-0.05217248892847914,6.770826796624852,-0.21158051550767,-3.68909530437308,5.669018101291543,-1.846569813637419,0.6081110321561535,-0.5062691804576297,-30.46388031448294,94.96754197281986,5.584614004997377,9.436163991838491,-410.6229464148117,960.6845449061616,58.68201475265148,-72.34036257394895,-21.50247009215877,58.6820147526515,95.19286420387591,3.220738383963924,8.185876968870685, 2095.730587,-10.78165152, 13.55485262,-10.78165152, 1505.011582, 3.979940081, 13.55485262, 3.979940081, 3150.435191,77.08070953,2479.998526,45.48951463642089,4.227421868256245,35.42700187586432,321.51168657839,321.50988311403,13.38817840337756,1.378066181603429,359.9836350494659,0.9931106527686142,0.1165615535386331,0.01192697765555195,-0.001543631484957529,-0.3505892566165713,-0.1952594940922306,0.9003852569142016,-0.1681287965918792,-0.3505825132547468,-0.1952956053557869,0.9003774249892782,-0.1681428574111279,5.6743975305562,3.3489778585816,47.000287326786,47.192193761342,19.000003754946,13469244.76075613,4639042.429486063,15276845.47867922,13469616.83016379,4637962.002463688,15276845.47867922,0.0045958815454644,321.50988311403,3.2529903146812e-09,6.28589968,19.696858,19.696858,0.98807567,-2.70111151,18192873.8,-154.773689,-2.70111151,-2.70382588,0,1,-0.523,0,-0.233667794,-0.174,0.348,0,-0.271852716,-0.679631789,-0.69208219,0,0,0,-1,13.3501301,0,360.010152,-360.010152,360,-0.0101519454,-0.000177151447,9.95642493e-06,-0.233657838,0,0,0,-100,-67.0436755,-7.8296878,0.356189166,0,0,0,-0,-0.111466514,-0.0544625388,-0.0297941358,-0.207080344,-0.0722710401,-0.0697710401,0.0542032801,0.0517032801,-0.12147432,-0.0607371601,0,0,0,0,1409.6,2.5629,1.29952,26.3172,42.8284,-0.353638,-0.597116,-7.19668,318.628,129.999,129.999,47.0002879681287666,19.0000026147921091,20888352.996054668,5.04980463328883822
1.2,2.455333162231575,-0.3896567778944828,1.003881264988339,-23.50546202240989,-0.436549508856407,4.278779127618501,2.458242476230315,-0.390373825292424,1.000969557836112,10.76756045,2957559.829,95.6328256972,1047.07151338,94.96380062291013,6.228847157259306,9.418884497774599,-0.007596443319991875,5.864420969537631,-0.09110486424861364,-3.774626818160307,5.79931624199165,-1.921243003586653,0.564012208855827,-0.5528083364938132,-30.41799227707746,94.96380062291013,6.228847157259306,9.418884497774599,-410.9969299255669,961.2589902513532,58.49300294496285,-72.70744484164042,-20.92446945370714,58.49300294496284,95.1810048862805,3.88676091541339,8.432481797371597, 2095.729868,-10.78165095, 13.55485584,-10.78165095, 1505.011532, 3.979945497, 13.55485584, 3.979945497, 3150.434502,77.08070185,2479.998278,45.48951438628382,4.22742228946361,35.42699948726823,320.68082981557,320.6790310133,13.78775255573895,1.32545271568518,0.04945685112430885,0.9927042725620596,0.1200177366649862,0.01153467513959013,-0.0009598918013007109,-0.3495162862939123,-0.1959286534859253,0.9000349077070161,-0.1714278077422886,-0.3495087855316461,-0.1959680322466859,0.9000263344399133,-0.171443099855926,5.6642959068104,3.734486253901,47.000313428391,47.192219857763,19.000005183762,13469203.67983131,4639138.526558377,15276851.33749104,13469609.57784229,4637959.881012194,15276851.33749104,0.0050136889586885,320.6790310133,-3.2529902997931e-09,0.00386318489,19.6968393,19.6968393,0.988105402,-2.70111164,18192882.5,-154.773697,-2.70111164,-2.70497482,0,1,-0.523,0,-0.240641679,-0.174,0.348,0,-0.225358982,-0.563397456,-0.574387483,0,0,0,-1,12.9107257,0,0.0494604942,-0.0494604942,0,-0.0494604942,-0.000863085624,-9.05932223e-06,-0.240650738,0,0,0,-100,-70.1799838,-8.1965443,0.235937496,0,0,0,-0,-0.107123986,-0.0523407798,-0.0297941358,-0.226824799,-0.0791618548,-0.0766618548,0.0593713911,0.0568713911,-0.133533246,-0.0667666229,0,0,0,0,1447.73,2.63223,1.29952,25.8846,41.2142,-0.455256,-0.68092,-8.19777,339.508,129.999,129.999,47.0003140713595045,19.0000040539871726,20888352.1350775845,2.45824247623031544
1.3,0.2893344892918786,-0.4281083324745,1.452069837593724,-18.77540907132072,-0.3383333446554384,4.759801730934683,0.2922402481176954,-0.4288392477587591,1.449158028542993,10.77657129,2958820.651,95.6716320091,1047.74437771,94.96587345283345,6.774712255098766,9.415270813663057,0.06584791159979864,4.809466020087187,0.05158604773051323,-3.783134388015302,5.840699669942825,-1.930950471505184,0.5306506646317829,-0.5948455767562844,-30.4238119121185,94.96587345283345,6.774712255098766,9.415270813663057,-411.3755343868387,961.8417691471245,58.29975862643111,-73.07913461908082,-20.33812672592325,58.2997586264311,95.16747317138055,4.562171470825494,8.68330656713955, 2095.729117,-10.78165036,  13.5548592,-10.78165036, 1505.011481, 3.979951151,  13.5548592, 3.979951151, 3150.433783,77.08069383,2479.99802,45.48951412505934,4.227422729341113,35.42699699279691,319.82503542304,319.82324142237,13.94526067888718,1.257765576420675,0.1542151877486881,0.9925453575589479,0.1213731152596765,0.01105803188797625,3.332580251227355e-06,-0.3487549017751748,-0.1955363007167043,0.9001270031971333,-0.1729362648641479,-0.3487467044210623,-0.1955789653895808,0.9001177340102609,-0.1729527952154074,5.6620140609727,4.0606347275282,47.000339526258,47.192245950676,19.0000068827,13469162.56121237,4639234.68156477,15276857.17713478,13469602.28851748,4637957.81785074,15276857.17713478,0.0054314963719125,319.82324142237,-3.2529902849071e-09,0.00569156278,19.6968197,19.6968197,0.988136027,-2.70111177,18192891.3,-154.773704,-2.70111177,-2.70680333,0,1,-0.523,0,-0.243390714,-0.174,0.348,0,-0.185948618,-0.464871545,-0.473918918,0,0,0,-1,12.3806341,0,0.154226547,-0.154226547,0,-0.154226547,-0.00269125325,-9.27934523e-05,-0.243483507,0,0,0,-100,-73.0178235,-8.52860954,0.15469703,0,0,0,-0,-0.101597966,-0.0496407662,-0.0297941358,-0.232766807,-0.0812356155,-0.0787356155,0.0609267116,0.0584267116,-0.137162327,-0.0685811636,0,0,0,0,1476.37,2.68432,1.29952,25.4596,39.6823,-0.561706,-0.765359,-9.1966,359.097,129.999,129.999,47.0003401716809392,19.0000057583282249,20888351.2479081713,0.292240248117695445
1.4,-1.401919794231054,-0.4623319437624778,1.942697089261511,-14.31381222090402,-0.3660609152917692,5.095426021461686,-1.399018390706892,-0.4630690435392362,1.939782497529625,10.786636,2960226.276,95.7150613912,1048.41703195,94.97664429532973,7.209958254474355,9.424782092225897,0.1674744889810178,3.663058344006359,0.1589410698541514,-3.729867807608137,5.816170810168816,-1.883769342036647,0.5075408121657295,-0.6284216343404858,-30.47646116019918,94.97664429532973,7.209958254474355,9.424782092225897,-411.7517057983053,962.4251685823244,58.10852373763734,-73.44837847967804,-19.75115553220113,58.10852373763736,95.15346036094925,5.237380309021205,8.93094653184801, 2095.728338,-10.78164975, 13.55486268,-10.78164975, 1505.011427, 3.979957012, 13.55486268, 3.979957012, 3150.433037,77.08068552,2479.997753,45.48951385418896,4.227423185461446,35.42699440621525,318.94426238537,318.94247332304,13.90606156029816,1.175291018230413,0.3033176255561626,0.9925933227196148,0.1210219065125146,0.01050111726032558,0.001385775160579191,-0.3482312614091164,-0.1941813620885378,0.9006051717742733,-0.1730286443577691,-0.3482224287420387,-0.1942273330509163,0.9005952586512194,-0.1730464195291756,5.6670580277522,4.3200290785572,47.000365620093,47.192272039788,19.000008853519,13469121.40480369,4639330.894934312,15276862.99750747,13469594.96209506,4637955.813409219,15276862.99750747,0.0058493037851366,318.94247332304,3.2529902700232e-09,0.00829389125,19.6967995,19.6967995,0.988167547,-2.70111189,18192900.1,-154.773711,-2.70111189,-2.70940578,0,1,-0.523,0,-0.24270656,-0.174,0.348,0,-0.154813261,-0.387033153,-0.39400671,0,0,0,-1,11.8194428,0,0.303339968,-0.303339968,0,-0.303339968,-0.00529328245,-0.000280312802,-0.242986873,0,0,0,-100,-75.5855984,-8.82919588,0.101750647,0,0,0,-0,-0.0948772912,-0.0463570445,-0.0297941358,-0.227752511,-0.0794856264,-0.0787356155,0.0596142198,0.0584267116,-0.137162327,-0.0685811636,0,0,0,0,1496.85,2.72155,1.29952,25.0445,38.2319,-0.668506,-0.850017,-10.1846,377.445,129.999,129.999,47.0003662688546413,19.0000077306943247,20888350.3347401097,-1.39901839070689227
1.5,-2.68203870104682,-0.5021068409997569,2.460902858431703,-10.42084600277946,-0.4490836136833371,5.286013206112116,-2.679142495852533,-0.5028449131842636,2.457983346764053,10.79777383,2961779.131,95.7631934103,1049.08251628,94.99873215718773,7.527497620763354,9.442821624277599,0.2927215862867351,2.465198513969716,0.2121175117417593,-3.635119901698356,5.741305373493894,-1.796669536919691,0.4924352723562093,-0.6513083878638575,-30.55966052986918,94.99873215718773,7.527497620763354,9.442821624277599,-412.120283058997,963.0035236464843,57.92418931398998,-73.8100159455437,-19.16922143873478,57.92418931398998,95.14006365249348,5.905350443980684,9.169751167010121, 2095.727535,-10.78164911, 13.55486627,-10.78164911, 1505.011372, 3.979963052, 13.55486627, 3.979963052, 3150.432268,77.08067694,2479.997477,45.48951357498051,4.227423655622284,35.42699174001224,318.03913046792,318.03734648116,13.7155529414279,1.077631789373042,0.500567959807444,0.992797136781469,0.1193579998336571,0.009858174588778922,0.003213948973307611,-0.3478595874007064,-0.1919737720505063,0.9014049744635072,-0.1720722241111398,-0.3478501761021224,-0.1920230703788915,0.9013944739042498,-0.1720912485946524,5.6765227568473,4.5084046840432,47.000391709923,47.19229812512,19.000011094649,13469080.21112387,4639427.166432535,15276868.79906909,13469587.59909486,4637953.867453924,15276868.79906909,0.0062671111983606,318.03734648116,3.2529902551415e-09,0.011736559,19.6967786,19.6967786,0.988199939,-2.701112,18192909,-154.773718,-2.701112,-2.71284856,0,1,-0.523,0,-0.239381558,-0.174,0.348,0,-0.13113963,-0.327849074,-0.333112386,0,0,0,-1,11.252682,0,0.500604832,-0.500604832,0,-0.500604832,-0.00873555432,-0.000606039843,-0.239987597,0,0,0,-100,-77.9090096,-9.10130001,0.0684511541,0,0,0,-0,-0.0869120244,-0.0424652151,-0.0297941358,-0.214452753,-0.0748440107,-0.0773440107,0.056133008,0.0584267116,-0.135770722,-0.0678853612,0,0,0,0,1510.33,2.74605,1.29952,24.6411,36.8624,-0.771236,-0.934162,-11.1539,394.586,129.999,129.999,47.0003923629587774,19.0000099706610222,20888349.3964117505,-2.67914249585253383
1.6,-3.518705470339965,-0.5499665473807764,2.993197301278906,-5.361922582614776,-0.5138415356528031,5.348854591331637,-3.515815360486574,-0.5507025194948215,2.990271226512743,10.81000887,2963482.267,95.816128714,1049.73528541,95.03425854292729,7.72381207574343,9.463770493051051,0.4364367944277151,1.26008880453824,0.2025122403620401,-3.518349298906863,5.620383194703702,-1.687418218533406,0.4842750549084656,-0.6686108576639515,-30.65233204180947,95.03425854292729,7.72381207574343,9.463770493051051,-412.4780465254624,963.5719916639492,57.74986968959502,-74.16082810309896,-18.5971677313481,57.74986968959506,95.12832329737466,6.560454478984074,9.39643897387932, 2095.726712,-10.78164847, 13.55486995,-10.78164847, 1505.011315, 3.979969246, 13.55486995, 3.979969246,  3150.43148,77.08066815,2479.997194,45.4895132886318,4.227424137806652,35.42698900562582,317.1107073687,317.10892859225,13.41419167441047,0.9643330226770305,0.7482522570497753,0.9931062716189025,0.1167325376050503,0.009120122475954994,0.005501936160285254,-0.3475585475352516,-0.1890197709679139,0.9024642955968226,-0.1703900742160603,-0.3475486069117238,-0.1890724176336634,0.90245326722994,-0.1704103494212963,5.6869208134844,4.6236737644379,47.000417796067,47.192324206983,19.000013602021,13469038.98110892,4639523.495311012,15276874.58267968,13469580.20045409,4637951.979237123,15276874.58267968,0.0066849186115847,317.10892859225,3.2529902402618e-09,0.0160594655,19.6967571,19.6967571,0.988233166,-2.70111211,18192917.8,-154.773724,-2.70111211,-2.71717158,0,1,-0.523,0,-0.234121811,-0.174,0.348,0,-0.114796999,-0.286992497,-0.290190312,0,0,0,-1,10.7131941,0,0.748307374,-0.748307374,0,-0.748307374,-0.0130579637,-0.00110528688,-0.235227098,0,0,0,-100,-80.0113119,-9.34763299,0.0488059832,0,0,0,-0,-0.0776624646,-0.0379458802,-0.0297941358,-0.195154229,-0.0681088259,-0.0706088259,0.0510816194,0.0535816194,-0.124190445,-0.0620952227,0,0,0,0,1517.83,2.7597,1.29952,24.251,35.5746,-0.858128,-1.00807,-11.9954,410.526,129.999,129.999,47.0004184543486758,19.0000124751856063,20888348.4341792911,-3.51581536048657384
1.7,-3.873509724496816,-0.602191080579879,3.525901812921648,-0.9939672608561403,-0.5210386095098001,5.266395909379865,-3.870626644265883,-0.6029243075626184,3.52296812411261,10.82340149,2965343.667,95.8741279723,1050.37148182,95.08467042895199,7.801056191184127,9.481423214532285,0.5887183532957796,0.1072453520317813,0.1368427624257649,-3.403749677506916,5.469948231992884,-1.579465888501279,0.4787930530200876,-0.6757840340681434,-30.7319180680562,95.08467042895199,7.801056191184127,9.481423214532285,-412.824031403813,964.1267281878412,57.58663821938501,-74.49985093848674,-18.03883929709511,57.586638219385,95.11921830440858,7.198743142828534,9.61045372369831, 2095.725872, -10.7816478,  13.5548737, -10.7816478, 1505.011257, 3.979975569,  13.5548737, 3.979975569, 3150.430675,77.08065918,2479.996905,45.48951299624621,4.227424630156551,35.42698621359238,316.16025761142,316.15848417281,13.04926020101769,0.8354085740946484,1.047398120944614,0.9934627696695331,0.1135563478888759,0.008281299793174282,0.008252345631178304,-0.3472387956836364,-0.1854562695834214,0.9037076082513386,-0.1683560204834516,-0.3472283598091869,-0.1855122837154831,0.9036961113835886,-0.1683775430544952,5.6944580567732,4.6671848458656,47.000443879134,47.192350285972,19.000016369581,13468997.71590924,4639619.880373547,15276880.34941487,13469572.76732427,4637950.147563264,15276880.34941487,0.0071027260248087,316.15848417281,0,0.0212805458,19.6967352,19.6967352,0.988267183,-2.70111221,18192926.7,-154.77373,-2.70111221,-2.72239276,0,1,-0.523,0,-0.227752555,-0.174,0.348,0,-0.107022744,-0.267556861,-0.268709001,0,0,0,-1,10.2630667,0,1.04747527,-1.04747527,0,-1.04747527,-0.0182784435,-0.00181304191,-0.229565597,0,0,0,-100,-81.9135474,-9.5706476,0.0398061228,0,0,0,-0,-0.0671390896,-0.0328041592,-0.0297941358,-0.172853569,-0.0603258954,-0.0628258954,0.0452444216,0.0477444216,-0.110570317,-0.0552851585,0,0,0,0,1520.35,2.76427,1.29952,23.8752,34.3677,-0.928888,-1.07485,-12.7561,425.31,129.998,129.998,47.0004445436400644,19.0000152393834547,20888347.4495314583,-3.87062664426588254
1.8,-3.826185023874215,-0.6522824366103408,4.044976851084034,2.489728137857974,-0.4560992230303519,5.053032915557017,-3.823309911200192,-0.6530145222868219,4.042035069119227,10.83800666,2967370.54,95.9374264724,1050.98952008,95.15035593295232,7.766224065799674,9.491329081426493,0.7402643960143453,-0.9580126306964942,0.04230473304329152,-3.30949324938398,5.305690121472556,-1.489806166769597,0.4729840444774853,-0.6723756977155814,-30.78281258782394,95.15035593295232,7.766224065799674,9.491329081426493,-413.1594204477775,964.6655733286516,57.43340701311725,-74.82826789819514,-17.49639621068309,57.43340701311727,95.1133462432452,7.818559329223453,9.813831798417018, 2095.725016,-10.78164713, 13.55487752,-10.78164713, 1505.011199, 3.979982001, 13.55487752, 3.979982001, 3150.429855,77.08065004,2479.996611,45.48951269880202,4.227425131024663,35.42698337325358,315.18896357343,315.18719557858,12.66560488516061,0.6916379752644347,1.397732680506553,0.9938140517683829,0.1102199631349525,0.007343736631872408,0.01145686547539979,-0.3468237606459926,-0.1814232645955532,0.9050611002962062,-0.1663228271930333,-0.3468128442924387,-0.1814826624914287,0.9050491917133068,-0.1663455885435528,5.696459003532,4.6432274058788,47.000469959946,47.192376362898,19.000019390165,13468956.41665844,4639716.320126198,15276886.10034293,13469565.30084004,4637948.370939014,15276886.10034293,0.0075205334380327,315.18719557858,3.2529902105068e-09,0.0273950373,19.696713,19.696713,0.988301946,-2.70111231,18192935.7,-154.773735,-2.70111231,-2.72850735,0,1,-0.523,0,-0.221056507,-0.174,0.348,0,-0.106568762,-0.266421905,-0.265895233,0,0,0,-1,9.92004756,0,1.39783564,-1.39783564,0,-1.39783564,-0.0243922319,-0.00276290761,-0.223819415,0,0,0,-100,-83.6347554,-9.77256313,0.0412686637,0,0,0,-0,-0.0554202819,-0.0270783497,-0.0297941358,-0.150150781,-0.0524026226,-0.0549026226,0.039301967,0.041801967,-0.0967045896,-0.0483522948,0,0,0,0,1518.81,2.76147,1.29952,23.5146,33.2364,-0.98404,-1.13678,-13.4716,439.042,129.998,129.998,47.0004706316256957,19.0000182571694189,20888346.4438704923,-3.82330991120019181
1.9,-2.975328805420479,-0.6920702925618287,4.534137945484461,12.15374368398914,-0.3135589352231717,4.625300230236464,-2.972462562435234,-0.6928051273464552,4.531188204403733,10.85366716,2969541.024,96.0053190404,1051.58964005,95.22981273600077,7.631171366828761,9.490483332788756,0.86916558333703,-1.818197091494011,-0.1143547792015589,-3.241057958107657,5.147843913889986,-1.44058074998016,0.4515035192106705,-0.6600404889306041,-30.79423534181416,95.22981273600077,7.631171366828761,9.490483332788756,-413.4861459871809,965.1881519604352,57.28707927015717,-75.14801183032746,-16.97021363145779,57.28707927015719,95.11003306629379,8.420177583669824,10.0101700106237, 2095.724107,-10.78164641, 13.55488161,-10.78164641, 1505.011136, 3.979988884, 13.55488161, 3.979988884, 3150.428984,77.08064033,2479.996299,45.48951238244686,4.22742566373707,35.42698035233116,314.19771974906,314.19595731893,12.30974372266581,0.534632408063084,1.79769017507875,0.99411040528238,0.1071291676783375,0.006319967919426684,0.01509640842539295,-0.346245854519753,-0.177075944400485,0.9064472363697293,-0.164655172467319,-0.3462344471866352,-0.1771387381916835,0.9064349672422738,-0.1646791582858061,5.69123342831,4.5590770457392,47.000496039406,47.192402438656,19.000022656337,13468915.08430572,4639812.812940559,15276891.83634184,13469557.80195157,4637946.64773657,15276891.83634184,0.0079383408512568,314.19595731893,3.2529901956305e-09,0.0343756125,19.6966893,19.6966893,0.988337424,-2.7011124,18192944.6,-154.773741,-2.7011124,-2.73548802,0,1,-0.523,0,-0.214845558,-0.174,0.348,0,-0.117777086,-0.294442715,-0.289061431,0,0,0,-1,9.79843898,0,1.7978226,-1.7978226,0,-1.7978226,-0.0313720043,-0.00398606702,-0.218831625,0,0,0,-100,-85.1921637,-9.95538781,0.0547821983,0,0,0,-0,-0.0426541311,-0.0208408084,-0.0297941358,-0.129796674,-0.0452990391,-0.0477990391,0.0339742793,0.0364742793,-0.0842733185,-0.0421366592,0,0,0,0,20316.7,36.9395,1.29952,23.1101,347.709,-1.09857,-1.28232,-15.1904,596.167,129.998,129.998,47.0004967191376153,19.0000215221847384,20888345.4183290824,-2.97246256243523366
2,-1.801966688444777,-0.703336614451595,4.981329585542093,10.97485834536883,0.1873945963168025,4.237641755016991,-1.799110145073157,-0.7040821321447166,4.978373123671919,10.87228055,2972114.181,96.0861814975,1052.17645866,95.32961249149403,7.420279256129717,9.474107490842243,1.14224285138084,-2.488176420687413,-0.2257407353372223,-3.345365901875507,4.997159161200527,-1.330892234727163,0.5873538855082325,-0.6379855799633616,-30.75266018912799,95.32961249149403,7.420279256129717,9.474107490842243,-413.8147090022585,965.6949394735516,57.14867139749251,-75.46958411756636,-16.45981486494895,57.14867139749254,95.11714008670602,9.007467542062017,10.20536451921459, 2095.722891,-10.78164544, 13.55488709,-10.78164544, 1505.011052, 3.979998121, 13.55488709, 3.979998121, 3150.427821,77.08062735,2479.995881,45.48951195986999,4.227426375316901,35.42697631708168,313.1869568564,313.18520009317,12.06354539515438,0.3666962766421257,2.243923858886799,0.9942746123765408,0.1049969519726629,0.005239223193089412,0.01913598182124313,-0.3453966706413791,-0.1726894439945256,0.9077362673640065,-0.1639950144204799,-0.3453847110180215,-0.1727556367078422,0.9077236722377275,-0.1640202007068656,5.6755684615598,4.4290906034184,47.000522118717,47.192428514444,19.000026161368,13468873.71936865,4639909.357224334,15276897.55802452,13469550.27117739,4637944.976364274,15276897.55802452,0.0083561482644808,313.18520009317,0,0.0421638595,19.6966577,19.6966577,0.988373602,-2.70111249,18192953.6,-154.773746,-2.70111249,-2.74327635,0,1,-0.523,0,-0.210548587,-0.174,0.348,0,-0.138619647,-0.346549117,-0.341521773,0,0,0,-1,9.93518006,0,2.24408915,-2.24408915,0,-2.24408915,-0.0391593557,-0.00551009763,-0.216058684,0,0,0,-100,-86.6013603,-10.1209391,0.0844254444,0,0,0,-0,-0.0290305721,-0.0141843375,-0.0297941358,-0.117659685,-0.04106323,-0.04356323,0.0307974225,0.0332974225,-0.0768606525,-0.0384303263,0,0,0,0,26259.5,47.7446,1.29952,22.5275,335.531,-0.302628,-0.359954,-4.31404,784.686,129.998,129.998,47.0005228072343115,19.0000250295227815,20888344.3737648651,-1.79911014507315681
